date,value,cpi_series
1973-11-01,33.7,Gasoline (all types)
1973-12-01,35.2,Gasoline (all types)
1974-01-01,37.2,Gasoline (all types)
1974-02-01,39.3,Gasoline (all types)
1974-03-01,42.2,Gasoline (all types)
1974-04-01,42.8,Gasoline (all types)
1974-05-01,43.6,Gasoline (all types)
1974-06-01,43.7,Gasoline (all types)
1974-07-01,43.7,Gasoline (all types)
1974-08-01,43.5,Gasoline (all types)
1974-09-01,43.3,Gasoline (all types)
1974-10-01,42.6,Gasoline (all types)
1974-11-01,42.4,Gasoline (all types)
1974-12-01,42.5,Gasoline (all types)
1975-01-01,42.8,Gasoline (all types)
1975-02-01,42.8,Gasoline (all types)
1975-03-01,43.0,Gasoline (all types)
1975-04-01,43.0,Gasoline (all types)
1975-05-01,43.5,Gasoline (all types)
1975-06-01,44.5,Gasoline (all types)
1975-07-01,46.1,Gasoline (all types)
1975-08-01,46.6,Gasoline (all types)
1975-09-01,47.0,Gasoline (all types)
1975-10-01,47.4,Gasoline (all types)
1975-11-01,47.4,Gasoline (all types)
1975-12-01,47.2,Gasoline (all types)
1976-01-01,47.1,Gasoline (all types)
1976-02-01,46.8,Gasoline (all types)
1976-03-01,46.3,Gasoline (all types)
1976-04-01,45.8,Gasoline (all types)
1976-05-01,46.1,Gasoline (all types)
1976-06-01,46.7,Gasoline (all types)
1976-07-01,46.8,Gasoline (all types)
1976-08-01,46.9,Gasoline (all types)
1976-09-01,47.2,Gasoline (all types)
1976-10-01,47.8,Gasoline (all types)
1976-11-01,48.2,Gasoline (all types)
1976-12-01,48.3,Gasoline (all types)
1977-01-01,48.5,Gasoline (all types)
1977-02-01,49.2,Gasoline (all types)
1977-03-01,49.7,Gasoline (all types)
1977-04-01,49.7,Gasoline (all types)
1977-05-01,50.1,Gasoline (all types)
1977-06-01,49.8,Gasoline (all types)
1977-07-01,49.4,Gasoline (all types)
1977-08-01,49.4,Gasoline (all types)
1977-09-01,49.6,Gasoline (all types)
1977-10-01,50.1,Gasoline (all types)
1977-11-01,50.5,Gasoline (all types)
1977-12-01,50.9,Gasoline (all types)
1978-01-01,50.9,Gasoline (all types)
1978-02-01,50.6,Gasoline (all types)
1978-03-01,50.8,Gasoline (all types)
1978-04-01,50.5,Gasoline (all types)
1978-05-01,50.5,Gasoline (all types)
1978-06-01,50.7,Gasoline (all types)
1978-07-01,51.1,Gasoline (all types)
1978-08-01,51.8,Gasoline (all types)
1978-09-01,52.6,Gasoline (all types)
1978-10-01,53.5,Gasoline (all types)
1978-11-01,54.4,Gasoline (all types)
1978-12-01,55.4,Gasoline (all types)
1979-01-01,56.0,Gasoline (all types)
1979-02-01,56.4,Gasoline (all types)
1979-03-01,59.1,Gasoline (all types)
1979-04-01,62.2,Gasoline (all types)
1979-05-01,65.3,Gasoline (all types)
1979-06-01,69.1,Gasoline (all types)
1979-07-01,72.7,Gasoline (all types)
1979-08-01,76.0,Gasoline (all types)
1979-09-01,78.8,Gasoline (all types)
1979-10-01,80.4,Gasoline (all types)
1979-11-01,81.8,Gasoline (all types)
1979-12-01,83.9,Gasoline (all types)
1980-01-01,89.8,Gasoline (all types)
1980-02-01,94.3,Gasoline (all types)
1980-03-01,99.7,Gasoline (all types)
1980-04-01,98.7,Gasoline (all types)
1980-05-01,98.7,Gasoline (all types)
1980-06-01,98.2,Gasoline (all types)
1980-07-01,97.9,Gasoline (all types)
1980-08-01,97.8,Gasoline (all types)
1980-09-01,97.8,Gasoline (all types)
1980-10-01,98.6,Gasoline (all types)
1980-11-01,98.8,Gasoline (all types)
1980-12-01,99.3,Gasoline (all types)
1981-01-01,103.6,Gasoline (all types)
1981-02-01,110.1,Gasoline (all types)
1981-03-01,113.0,Gasoline (all types)
1981-04-01,110.6,Gasoline (all types)
1981-05-01,109.0,Gasoline (all types)
1981-06-01,107.8,Gasoline (all types)
1981-07-01,107.2,Gasoline (all types)
1981-08-01,107.2,Gasoline (all types)
1981-09-01,107.7,Gasoline (all types)
1981-10-01,108.4,Gasoline (all types)
1981-11-01,109.0,Gasoline (all types)
1981-12-01,108.6,Gasoline (all types)
1982-01-01,108.2,Gasoline (all types)
1982-02-01,106.1,Gasoline (all types)
1982-03-01,103.6,Gasoline (all types)
1982-04-01,97.2,Gasoline (all types)
1982-05-01,97.8,Gasoline (all types)
1982-06-01,102.8,Gasoline (all types)
1982-07-01,104.3,Gasoline (all types)
1982-08-01,104.1,Gasoline (all types)
1982-09-01,103.3,Gasoline (all types)
1982-10-01,103.2,Gasoline (all types)
1982-11-01,102.9,Gasoline (all types)
1982-12-01,100.3,Gasoline (all types)
1983-01-01,99.1,Gasoline (all types)
1983-02-01,95.8,Gasoline (all types)
1983-03-01,94.2,Gasoline (all types)
1983-04-01,98.3,Gasoline (all types)
1983-05-01,100.5,Gasoline (all types)
1983-06-01,101.1,Gasoline (all types)
1983-07-01,101.4,Gasoline (all types)
1983-08-01,102.1,Gasoline (all types)
1983-09-01,101.3,Gasoline (all types)
1983-10-01,100.7,Gasoline (all types)
1983-11-01,99.6,Gasoline (all types)
1983-12-01,98.7,Gasoline (all types)
1984-01-01,99.0,Gasoline (all types)
1984-02-01,99.4,Gasoline (all types)
1984-03-01,100.2,Gasoline (all types)
1984-04-01,99.8,Gasoline (all types)
1984-05-01,99.4,Gasoline (all types)
1984-06-01,98.2,Gasoline (all types)
1984-07-01,96.3,Gasoline (all types)
1984-08-01,95.1,Gasoline (all types)
1984-09-01,95.9,Gasoline (all types)
1984-10-01,97.3,Gasoline (all types)
1984-11-01,96.9,Gasoline (all types)
1984-12-01,95.9,Gasoline (all types)
1985-01-01,96.3,Gasoline (all types)
1985-02-01,96.6,Gasoline (all types)
1985-03-01,98.1,Gasoline (all types)
1985-04-01,99.7,Gasoline (all types)
1985-05-01,99.3,Gasoline (all types)
1985-06-01,99.7,Gasoline (all types)
1985-07-01,100.0,Gasoline (all types)
1985-08-01,98.5,Gasoline (all types)
1985-09-01,98.2,Gasoline (all types)
1985-10-01,98.1,Gasoline (all types)
1985-11-01,98.8,Gasoline (all types)
1985-12-01,99.5,Gasoline (all types)
1986-01-01,100.1,Gasoline (all types)
1986-02-01,95.6,Gasoline (all types)
1986-03-01,83.4,Gasoline (all types)
1986-04-01,74.1,Gasoline (all types)
1986-05-01,75.4,Gasoline (all types)
1986-06-01,77.9,Gasoline (all types)
1986-07-01,72.9,Gasoline (all types)
1986-08-01,68.9,Gasoline (all types)
1986-09-01,70.7,Gasoline (all types)
1986-10-01,69.1,Gasoline (all types)
1986-11-01,68.4,Gasoline (all types)
1986-12-01,69.0,Gasoline (all types)
1987-01-01,74.1,Gasoline (all types)
1987-02-01,78.4,Gasoline (all types)
1987-03-01,78.5,Gasoline (all types)
1987-04-01,79.2,Gasoline (all types)
1987-05-01,77.7,Gasoline (all types)
1987-06-01,79.4,Gasoline (all types)
1987-07-01,81.0,Gasoline (all types)
1987-08-01,83.1,Gasoline (all types)
1987-09-01,82.5,Gasoline (all types)
1987-10-01,82.5,Gasoline (all types)
1987-11-01,82.6,Gasoline (all types)
1987-12-01,81.9,Gasoline (all types)
1988-01-01,81.1,Gasoline (all types)
1988-02-01,80.7,Gasoline (all types)
1988-03-01,79.9,Gasoline (all types)
1988-04-01,80.4,Gasoline (all types)
1988-05-01,80.2,Gasoline (all types)
1988-06-01,80.0,Gasoline (all types)
1988-07-01,81.1,Gasoline (all types)
1988-08-01,82.6,Gasoline (all types)
1988-09-01,81.5,Gasoline (all types)
1988-10-01,80.7,Gasoline (all types)
1988-11-01,80.7,Gasoline (all types)
1988-12-01,80.4,Gasoline (all types)
1989-01-01,81.1,Gasoline (all types)
1989-02-01,82.6,Gasoline (all types)
1989-03-01,84.3,Gasoline (all types)
1989-04-01,93.9,Gasoline (all types)
1989-05-01,95.8,Gasoline (all types)
1989-06-01,94.0,Gasoline (all types)
1989-07-01,93.2,Gasoline (all types)
1989-08-01,89.1,Gasoline (all types)
1989-09-01,87.0,Gasoline (all types)
1989-10-01,87.8,Gasoline (all types)
1989-11-01,86.1,Gasoline (all types)
1989-12-01,86.0,Gasoline (all types)
1990-01-01,92.9,Gasoline (all types)
1990-02-01,93.0,Gasoline (all types)
1990-03-01,92.3,Gasoline (all types)
1990-04-01,92.8,Gasoline (all types)
1990-05-01,91.7,Gasoline (all types)
1990-06-01,92.6,Gasoline (all types)
1990-07-01,93.1,Gasoline (all types)
1990-08-01,100.9,Gasoline (all types)
1990-09-01,109.3,Gasoline (all types)
1990-10-01,116.9,Gasoline (all types)
1990-11-01,117.2,Gasoline (all types)
1990-12-01,117.6,Gasoline (all types)
1991-01-01,110.9,Gasoline (all types)
1991-02-01,102.5,Gasoline (all types)
1991-03-01,97.8,Gasoline (all types)
1991-04-01,97.7,Gasoline (all types)
1991-05-01,99.2,Gasoline (all types)
1991-06-01,98.2,Gasoline (all types)
1991-07-01,96.5,Gasoline (all types)
1991-08-01,97.5,Gasoline (all types)
1991-09-01,97.6,Gasoline (all types)
1991-10-01,96.8,Gasoline (all types)
1991-11-01,97.7,Gasoline (all types)
1991-12-01,98.8,Gasoline (all types)
1992-01-01,97.0,Gasoline (all types)
1992-02-01,96.5,Gasoline (all types)
1992-03-01,96.8,Gasoline (all types)
1992-04-01,96.6,Gasoline (all types)
1992-05-01,97.5,Gasoline (all types)
1992-06-01,99.8,Gasoline (all types)
1992-07-01,100.3,Gasoline (all types)
1992-08-01,99.7,Gasoline (all types)
1992-09-01,99.6,Gasoline (all types)
1992-10-01,100.8,Gasoline (all types)
1992-11-01,101.3,Gasoline (all types)
1992-12-01,101.7,Gasoline (all types)
1993-01-01,101.5,Gasoline (all types)
1993-02-01,101.5,Gasoline (all types)
1993-03-01,100.7,Gasoline (all types)
1993-04-01,99.9,Gasoline (all types)
1993-05-01,97.9,Gasoline (all types)
1993-06-01,96.5,Gasoline (all types)
1993-07-01,95.2,Gasoline (all types)
1993-08-01,95.0,Gasoline (all types)
1993-09-01,93.9,Gasoline (all types)
1993-10-01,98.7,Gasoline (all types)
1993-11-01,97.3,Gasoline (all types)
1993-12-01,95.8,Gasoline (all types)
1994-01-01,94.6,Gasoline (all types)
1994-02-01,96.2,Gasoline (all types)
1994-03-01,95.8,Gasoline (all types)
1994-04-01,95.7,Gasoline (all types)
1994-05-01,93.9,Gasoline (all types)
1994-06-01,94.9,Gasoline (all types)
1994-07-01,97.8,Gasoline (all types)
1994-08-01,102.4,Gasoline (all types)
1994-09-01,101.8,Gasoline (all types)
1994-10-01,101.3,Gasoline (all types)
1994-11-01,102.1,Gasoline (all types)
1994-12-01,101.9,Gasoline (all types)
1995-01-01,100.9,Gasoline (all types)
1995-02-01,100.9,Gasoline (all types)
1995-03-01,100.2,Gasoline (all types)
1995-04-01,100.5,Gasoline (all types)
1995-05-01,101.6,Gasoline (all types)
1995-06-01,103.6,Gasoline (all types)
1995-07-01,101.2,Gasoline (all types)
1995-08-01,99.6,Gasoline (all types)
1995-09-01,98.1,Gasoline (all types)
1995-10-01,97.6,Gasoline (all types)
1995-11-01,95.8,Gasoline (all types)
1995-12-01,97.5,Gasoline (all types)
1996-01-01,101.3,Gasoline (all types)
1996-02-01,101.4,Gasoline (all types)
1996-03-01,104.0,Gasoline (all types)
1996-04-01,108.6,Gasoline (all types)
1996-05-01,109.7,Gasoline (all types)
1996-06-01,108.0,Gasoline (all types)
1996-07-01,106.1,Gasoline (all types)
1996-08-01,104.4,Gasoline (all types)
1996-09-01,104.4,Gasoline (all types)
1996-10-01,104.9,Gasoline (all types)
1996-11-01,107.2,Gasoline (all types)
1996-12-01,110.2,Gasoline (all types)
1997-01-01,110.6,Gasoline (all types)
1997-02-01,110.8,Gasoline (all types)
1997-03-01,108.6,Gasoline (all types)
1997-04-01,105.1,Gasoline (all types)
1997-05-01,101.4,Gasoline (all types)
1997-06-01,102.9,Gasoline (all types)
1997-07-01,101.2,Gasoline (all types)
1997-08-01,106.1,Gasoline (all types)
1997-09-01,108.7,Gasoline (all types)
1997-10-01,106.6,Gasoline (all types)
1997-11-01,104.4,Gasoline (all types)
1997-12-01,103.2,Gasoline (all types)
1998-01-01,99.4,Gasoline (all types)
1998-02-01,96.0,Gasoline (all types)
1998-03-01,91.7,Gasoline (all types)
1998-04-01,89.4,Gasoline (all types)
1998-05-01,91.2,Gasoline (all types)
1998-06-01,92.6,Gasoline (all types)
1998-07-01,92.3,Gasoline (all types)
1998-08-01,90.3,Gasoline (all types)
1998-09-01,89.7,Gasoline (all types)
1998-10-01,90.5,Gasoline (all types)
1998-11-01,89.4,Gasoline (all types)
1998-12-01,87.4,Gasoline (all types)
1999-01-01,86.7,Gasoline (all types)
1999-02-01,85.1,Gasoline (all types)
1999-03-01,87.7,Gasoline (all types)
1999-04-01,98.9,Gasoline (all types)
1999-05-01,97.5,Gasoline (all types)
1999-06-01,96.6,Gasoline (all types)
1999-07-01,100.7,Gasoline (all types)
1999-08-01,106.1,Gasoline (all types)
1999-09-01,109.9,Gasoline (all types)
1999-10-01,109.8,Gasoline (all types)
1999-11-01,108.5,Gasoline (all types)
1999-12-01,114.1,Gasoline (all types)
2000-01-01,115.9,Gasoline (all types)
2000-02-01,119.8,Gasoline (all types)
2000-03-01,133.2,Gasoline (all types)
2000-04-01,125.6,Gasoline (all types)
2000-05-01,123.6,Gasoline (all types)
2000-06-01,135.2,Gasoline (all types)
2000-07-01,133.7,Gasoline (all types)
2000-08-01,126.3,Gasoline (all types)
2000-09-01,134.2,Gasoline (all types)
2000-10-01,132.6,Gasoline (all types)
2000-11-01,131.8,Gasoline (all types)
2000-12-01,130.5,Gasoline (all types)
2001-01-01,130.6,Gasoline (all types)
2001-02-01,129.2,Gasoline (all types)
2001-03-01,125.6,Gasoline (all types)
2001-04-01,128.1,Gasoline (all types)
2001-05-01,140.1,Gasoline (all types)
2001-06-01,137.1,Gasoline (all types)
2001-07-01,123.0,Gasoline (all types)
2001-08-01,120.3,Gasoline (all types)
2001-09-01,130.9,Gasoline (all types)
2001-10-01,117.0,Gasoline (all types)
2001-11-01,104.1,Gasoline (all types)
2001-12-01,99.2,Gasoline (all types)
2002-01-01,100.5,Gasoline (all types)
2002-02-01,99.7,Gasoline (all types)
2002-03-01,107.8,Gasoline (all types)
2002-04-01,115.8,Gasoline (all types)
2002-05-01,116.5,Gasoline (all types)
2002-06-01,116.8,Gasoline (all types)
2002-07-01,118.5,Gasoline (all types)
2002-08-01,119.7,Gasoline (all types)
2002-09-01,120.6,Gasoline (all types)
2002-10-01,125.9,Gasoline (all types)
2002-11-01,125.1,Gasoline (all types)
2002-12-01,124.7,Gasoline (all types)
2003-01-01,137.1,Gasoline (all types)
2003-02-01,148.6,Gasoline (all types)
2003-03-01,147.3,Gasoline (all types)
2003-04-01,133.6,Gasoline (all types)
2003-05-01,119.0,Gasoline (all types)
2003-06-01,119.8,Gasoline (all types)
2003-07-01,125.1,Gasoline (all types)
2003-08-01,136.7,Gasoline (all types)
2003-09-01,146.5,Gasoline (all types)
2003-10-01,136.9,Gasoline (all types)
2003-11-01,136.2,Gasoline (all types)
2003-12-01,139.5,Gasoline (all types)
2004-01-01,148.3,Gasoline (all types)
2004-02-01,151.0,Gasoline (all types)
2004-03-01,151.2,Gasoline (all types)
2004-04-01,147.2,Gasoline (all types)
2004-05-01,154.6,Gasoline (all types)
2004-06-01,160.3,Gasoline (all types)
2004-07-01,158.2,Gasoline (all types)
2004-08-01,157.6,Gasoline (all types)
2004-09-01,161.3,Gasoline (all types)
2004-10-01,172.7,Gasoline (all types)
2004-11-01,179.2,Gasoline (all types)
2004-12-01,176.0,Gasoline (all types)
2005-01-01,166.9,Gasoline (all types)
2005-02-01,173.4,Gasoline (all types)
2005-03-01,177.5,Gasoline (all types)
2005-04-01,180.8,Gasoline (all types)
2005-05-01,171.9,Gasoline (all types)
2005-06-01,173.0,Gasoline (all types)
2005-07-01,190.6,Gasoline (all types)
2005-08-01,211.3,Gasoline (all types)
2005-09-01,251.0,Gasoline (all types)
2005-10-01,239.1,Gasoline (all types)
2005-11-01,202.0,Gasoline (all types)
2005-12-01,200.4,Gasoline (all types)
2006-01-01,213.2,Gasoline (all types)
2006-02-01,210.2,Gasoline (all types)
2006-03-01,208.3,Gasoline (all types)
2006-04-01,224.0,Gasoline (all types)
2006-05-01,227.5,Gasoline (all types)
2006-06-01,228.1,Gasoline (all types)
2006-07-01,245.3,Gasoline (all types)
2006-08-01,252.7,Gasoline (all types)
2006-09-01,221.3,Gasoline (all types)
2006-10-01,197.0,Gasoline (all types)
2006-11-01,195.0,Gasoline (all types)
2006-12-01,211.3,Gasoline (all types)
2007-01-01,205.361,Gasoline (all types)
2007-02-01,208.351,Gasoline (all types)
2007-03-01,222.804,Gasoline (all types)
2007-04-01,229.338,Gasoline (all types)
2007-05-01,240.407,Gasoline (all types)
2007-06-01,241.015,Gasoline (all types)
2007-07-01,242.158,Gasoline (all types)
2007-08-01,236.401,Gasoline (all types)
2007-09-01,244.482,Gasoline (all types)
2007-10-01,246.233,Gasoline (all types)
2007-11-01,268.067,Gasoline (all types)
2007-12-01,271.805,Gasoline (all types)
2008-01-01,273.485,Gasoline (all types)
2008-02-01,277.12,Gasoline (all types)
2008-03-01,279.234,Gasoline (all types)
2008-04-01,276.563,Gasoline (all types)
2008-05-01,289.883,Gasoline (all types)
2008-06-01,321.643,Gasoline (all types)
2008-07-01,334.055,Gasoline (all types)
2008-08-01,319.114,Gasoline (all types)
2008-09-01,321.466,Gasoline (all types)
2008-10-01,278.393,Gasoline (all types)
2008-11-01,191.822,Gasoline (all types)
2008-12-01,154.377,Gasoline (all types)
2009-01-01,160.815,Gasoline (all types)
2009-02-01,174.067,Gasoline (all types)
2009-03-01,166.814,Gasoline (all types)
2009-04-01,168.312,Gasoline (all types)
2009-05-01,177.057,Gasoline (all types)
2009-06-01,213.086,Gasoline (all types)
2009-07-01,211.649,Gasoline (all types)
2009-08-01,223.781,Gasoline (all types)
2009-09-01,226.214,Gasoline (all types)
2009-10-01,228.651,Gasoline (all types)
2009-11-01,238.246,Gasoline (all types)
2009-12-01,237.235,Gasoline (all types)
2010-01-01,242.036,Gasoline (all types)
2010-02-01,235.748,Gasoline (all types)
2010-03-01,233.103,Gasoline (all types)
2010-04-01,232.594,Gasoline (all types)
2010-05-01,227.765,Gasoline (all types)
2010-06-01,222.745,Gasoline (all types)
2010-07-01,229.026,Gasoline (all types)
2010-08-01,232.674,Gasoline (all types)
2010-09-01,235.661,Gasoline (all types)
2010-10-01,249.885,Gasoline (all types)
2010-11-01,256.596,Gasoline (all types)
2010-12-01,271.509,Gasoline (all types)
2011-01-01,275.816,Gasoline (all types)
2011-02-01,280.015,Gasoline (all types)
2011-03-01,294.915,Gasoline (all types)
2011-04-01,310.115,Gasoline (all types)
2011-05-01,314.859,Gasoline (all types)
2011-06-01,304.321,Gasoline (all types)
2011-07-01,304.901,Gasoline (all types)
2011-08-01,306.276,Gasoline (all types)
2011-09-01,309.168,Gasoline (all types)
2011-10-01,305.963,Gasoline (all types)
2011-11-01,308.587,Gasoline (all types)
2011-12-01,300.662,Gasoline (all types)
2012-01-01,306.17,Gasoline (all types)
2012-02-01,316.625,Gasoline (all types)
2012-03-01,319.198,Gasoline (all types)
2012-04-01,319.414,Gasoline (all types)
2012-05-01,303.692,Gasoline (all types)
2012-06-01,291.49,Gasoline (all types)
2012-07-01,287.505,Gasoline (all types)
2012-08-01,310.365,Gasoline (all types)
2012-09-01,326.789,Gasoline (all types)
2012-10-01,332.699,Gasoline (all types)
2012-11-01,315.264,Gasoline (all types)
2012-12-01,306.338,Gasoline (all types)
2013-01-01,306.734,Gasoline (all types)
2013-02-01,329.253,Gasoline (all types)
2013-03-01,310.442,Gasoline (all types)
2013-04-01,295.206,Gasoline (all types)
2013-05-01,293.131,Gasoline (all types)
2013-06-01,298.112,Gasoline (all types)
2013-07-01,298.754,Gasoline (all types)
2013-08-01,303.409,Gasoline (all types)
2013-09-01,297.39,Gasoline (all types)
2013-10-01,295.64,Gasoline (all types)
2013-11-01,297.183,Gasoline (all types)
2013-12-01,303.304,Gasoline (all types)
2014-01-01,308.4,Gasoline (all types)
2014-02-01,305.007,Gasoline (all types)
2014-03-01,300.141,Gasoline (all types)
2014-04-01,305.367,Gasoline (all types)
2014-05-01,301.296,Gasoline (all types)
2014-06-01,302.293,Gasoline (all types)
2014-07-01,299.785,Gasoline (all types)
2014-08-01,294.803,Gasoline (all types)
2014-09-01,287.003,Gasoline (all types)
2014-10-01,278.463,Gasoline (all types)
2014-11-01,262.282,Gasoline (all types)
2014-12-01,238.491,Gasoline (all types)
2015-01-01,199.553,Gasoline (all types)
2015-02-01,206.901,Gasoline (all types)
2015-03-01,214.684,Gasoline (all types)
2015-04-01,211.577,Gasoline (all types)
2015-05-01,225.281,Gasoline (all types)
2015-06-01,230.871,Gasoline (all types)
2015-07-01,231.775,Gasoline (all types)
2015-08-01,225.725,Gasoline (all types)
2015-09-01,201.935,Gasoline (all types)
2015-10-01,199.315,Gasoline (all types)
2015-11-01,198.984,Gasoline (all types)
2015-12-01,190.765,Gasoline (all types)
2016-01-01,181.445,Gasoline (all types)
2016-02-01,162.727,Gasoline (all types)
2016-03-01,175.164,Gasoline (all types)
2016-04-01,184.762,Gasoline (all types)
2016-05-01,187.627,Gasoline (all types)
2016-06-01,196.44,Gasoline (all types)
2016-07-01,185.486,Gasoline (all types)
2016-08-01,183.715,Gasoline (all types)
2016-09-01,189.766,Gasoline (all types)
2016-10-01,197.788,Gasoline (all types)
2016-11-01,199.22,Gasoline (all types)
2016-12-01,206.244,Gasoline (all types)
2017-01-01,217.892,Gasoline (all types)
2017-02-01,213.626,Gasoline (all types)
2017-03-01,210.69,Gasoline (all types)
2017-04-01,209.074,Gasoline (all types)
2017-05-01,197.848,Gasoline (all types)
2017-06-01,195.797,Gasoline (all types)
2017-07-01,191.889,Gasoline (all types)
2017-08-01,203.585,Gasoline (all types)
2017-09-01,228.252,Gasoline (all types)
2017-10-01,218.99,Gasoline (all types)
2017-11-01,228.908,Gasoline (all types)
2017-12-01,228.888,Gasoline (all types)
2018-01-01,235.641,Gasoline (all types)
2018-02-01,240.4,Gasoline (all types)
2018-03-01,234.179,Gasoline (all types)
2018-04-01,237.076,Gasoline (all types)
2018-05-01,241.533,Gasoline (all types)
2018-06-01,243.88,Gasoline (all types)
2018-07-01,241.052,Gasoline (all types)
2018-08-01,245.227,Gasoline (all types)
2018-09-01,249.15,Gasoline (all types)
2018-10-01,253.947,Gasoline (all types)
2018-11-01,239.9,Gasoline (all types)
2018-12-01,223.423,Gasoline (all types)
2019-01-01,210.752,Gasoline (all types)
2019-02-01,218.146,Gasoline (all types)
2019-03-01,233.365,Gasoline (all types)
2019-04-01,244.583,Gasoline (all types)
2019-05-01,241.074,Gasoline (all types)
2019-06-01,231.403,Gasoline (all types)
2019-07-01,233.809,Gasoline (all types)
2019-08-01,228.391,Gasoline (all types)
2019-09-01,228.787,Gasoline (all types)
2019-10-01,234.773,Gasoline (all types)
2019-11-01,236.587,Gasoline (all types)
2019-12-01,240.708,Gasoline (all types)
2020-01-01,236.591,Gasoline (all types)
2020-02-01,229.98,Gasoline (all types)
2020-03-01,209.903,Gasoline (all types)
2020-04-01,166.244,Gasoline (all types)
2020-05-01,159.902,Gasoline (all types)
2020-06-01,177.853,Gasoline (all types)
2020-07-01,186.758,Gasoline (all types)
2020-08-01,190.327,Gasoline (all types)
2020-09-01,193.476,Gasoline (all types)
2020-10-01,192.15,Gasoline (all types)
2020-11-01,190.381,Gasoline (all types)
2020-12-01,203.777,Gasoline (all types)
2021-01-01,215.529,Gasoline (all types)
2021-02-01,233.202,Gasoline (all types)
2021-03-01,257.289,Gasoline (all types)
2021-04-01,248.826,Gasoline (all types)
2021-05-01,250.257,Gasoline (all types)
2021-06-01,258.638,Gasoline (all types)
2021-07-01,265.072,Gasoline (all types)
2021-08-01,271.71,Gasoline (all types)
2021-09-01,274.721,Gasoline (all types)
2021-10-01,287.303,Gasoline (all types)
2021-11-01,300.351,Gasoline (all types)
2021-12-01,304.315,Gasoline (all types)
